id,word_representation,outwear,top,trousers,women dresses,women skirts
842,w155034 w256553 w305249 w376233 w104397 w221983 w186076 w334524 w217871 w207614 w395130 w165609 w336335 w342007 w253091 w186076 w240587,1,0,0,0,1
843,w256553 w37419 w218713 w193846 w186076 w194870 w6718 w286461 w368487 w12685 w197783 w193800 w61358 w29840 w256214 w36882,0,1,1,0,0
844,w394527 w323095 w121255 w193800 w163007 w168656 w98699 w390708 w332345 w194427 w311215 w5348 w42169 w256897 w270233 w33502 w269165 w82341 w370005 w66217,1,0,1,0,0
845,w373517 w383437 w374393 w34893 w289496 w386149 w263923 w241910 w290531 w311583 w49456 w14690 w12685,0,0,1,0,0
846,w247655 w292000 w254429 w342153 w186076 w194870 w161948 w66980 w34893 w217091 w12685 w333968 w97882 w68021 w255331 w12685 w217871 w39294 w225739 w172013 w34893 w308584,0,0,1,0,0
847,w155034 w256553 w169256 w116919 w380494 w221983 w240587 w334524 w217871 w207614 w115724 w309016 w118125 w120979 w240587 w148781,0,1,0,0,1
848,w119784 w194870 w125704 w31180 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w41128 w294269 w78494 w238644 w174897 w240625 w34893 w285573 w500095 w105773 w194870 w279541 w261801 w253067 w311583 w373517 w79536 w97882 w26335 w208909 w255331 w12685,0,0,1,0,0
849,w195317 w102200 w381413 w34893 w189175 w383444 w115724 w342007 w105773 w238644 w395350 w17904 w26791 w34893 w317619 w112319 w165609 w29840 w12175 w197783 w193800 w36882 w7718 w373075 w131051 w261589 w69002 w171593 w197783 w47586,1,1,0,0,0
850,w195317 w381413 w311583 w34893 w181937 w282514 w298189 w384021 w33992 w105773 w238644 w326377 w232128 w17904 w26791 w34893 w395130 w165609 w340323 w291358 w291358 w118125 w120979 w175602 w29840 w256214 w384021 w1867 w120979,0,1,0,0,0
851,w247655 w270233 w261113 w241392 w158353 w500001 w708 w93240 w148641 w198528 w376233 w250138 w60715 w281031 w70969,0,0,1,1,0
852,w194870 w182664 w384857 w278986 w250138 w192464 w270233 w177420 w151648 w396418 w204121 w36037 w126631 w119716 w70969 w217871 w338587 w48776 w15393,1,0,1,0,0
853,w356690 w186076 w185000 w194870 w300670 w156065 w89000 w276473 w188324 w241910 w311583 w390708 w311583 w500465 w342007,1,0,1,0,0
854,w256897 w500001 w128292 w253354 w254516 w102910 w374393 w20297 w261113 w234583 w333024 w276473 w217871 w188324 w250138 w217871 w335611 w240417 w261297 w145577 w162756 w138576 w71240,1,0,0,1,0
855,w195317 w87218 w70995 w286461 w79536 w376672 w85858 w359866 w12685 w217871 w392128 w66980 w202485 w10065 w7718 w330955 w39302 w311859,0,1,1,0,0
856,w237465 w53495 w372126 w47982 w66980 w189406 w71392 w217871 w127234 w280823 w202056 w58038 w250138 w89538 w217871 w281986 w351537 w70856 w250138 w103141 w105773 w318673 w45021 w201668,0,0,0,1,0
857,w105773 w380494 w277040 w365489 w34893 w171137 w221983 w311583 w293859 w217871 w186076 w368487 w28028 w199772 w181937 w22890 w221983 w311583 w225739 w114635,0,0,0,0,1
858,w373517 w350483 w358253 w162965 w286461 w369717 w133157 w50316 w33992 w311583 w111248 w355126 w219120 w120979,0,1,0,0,0
859,w194870 w236280 w256905 w66217 w207614 w172013 w195815 w256553 w37419 w218713 w286461 w89538 w286190 w138576 w15393 w217871 w111248 w101837 w9692 w138132 w325608 w279289 w378979 w335583 w66217 w207614 w194870 w189105 w384336,1,0,1,0,0
860,w75409 w115549 w213509 w209018 w384021 w242257 w47586 w188324 w250138 w194427 w311215 w5348 w42169 w256897 w270233 w33502 w269165 w82341 w370005 w66217,0,0,0,1,1
861,w372212 w127707 w186076 w282945 w391575 w380881 w197783 w193800 w24656 w1867 w120979 w273956 w101681 w314686,0,1,1,0,0
862,w254516 w13357 w80938 w22890 w256214 w384021 w71240 w254429 w50563 w311583 w22590 w217871 w34893 w322775 w62255 w285573 w500095,1,0,1,0,0
863,w270233 w177420 w244717 w391470 w382355 w34893 w280823 w116515 w173688 w333524 w221983 w341569 w34893 w380494 w286596 w500145 w337551 w314686 w34893 w257959 w235151 w152575 w20297,0,0,1,0,1
864,w194870 w220342 w127737 w308610 w277040 w365489 w305244 w120979 w217871 w327385 w112319 w165609 w118125 w194870 w44158 w240313 w500188 w292536 w147936 w156065 w241910 w118355,0,1,1,0,0
865,w373517 w374393 w34893 w87179 w289496 w1867 w322396 w197783 w193800 w311583 w373517 w112850 w173688 w85858 w368487 w314686,1,0,1,0,0
866,w142023 w186076 w309049 w373517 w6691 w275199 w374393 w286461 w197783 w193800 w111248 w361596 w120979 w186076 w5713 w195317 w186076 w398645 w286461 w288320 w15393,1,1,0,0,0
867,w237465 w186076 w306817 w286461 w34893 w39218 w150404 w165492 w250138,0,0,0,1,0
868,w93366 w194870 w393987 w39222 w174897 w195317 w271715 w286461 w82341 w353018 w243058 w1867 w120979 w275199 w374393 w111248 w173688 w399554 w380494 w241910 w322219 w195317 w357832 w186076 w194870 w189105,0,1,1,0,0
869,w34893 w219120 w322224 w94172 w69002 w15393 w93366 w34893 w388541 w86449 w207614 w51947 w119705 w159413 w59496 w89538 w171137 w241910,1,0,1,0,0
870,w210717 w371473 w66980 w213553 w369717 w376233 w221983 w8052 w39218 w217871 w8992 w320081 w116919 w333024 w376233 w221983,0,0,0,0,1
871,w377964 w137669 w361018 w173688 w384021 w162756 w90685 w138132 w75397 w48576 w34893 w181937 w277040 w90685 w500056 w223408 w66980 w358149 w234775 w118355 w368487 w12685,1,0,1,0,0
872,w181937 w342532 w198528 w241910 w223408 w311583 w237221 w122531 w92187 w197783 w48576 w82325 w358149 w333652 w163996 w15393,1,0,1,0,0
873,w125056 w67524 w217871 w230090 w286461 w34893 w89538 w141217 w305410 w280823 w250138 w311583 w34893 w173688 w373385 w85858 w2372 w197783,0,0,1,1,0
874,w194870 w83749 w256553 w218713 w286461 w69002 w145451 w321998 w234583 w82660 w33992 w101837 w184941 w286596 w70969,0,1,1,0,0
875,w180930 w286596 w276473 w69002 w392167 w42169 w311583 w8 w121802 w322219 w136665 w277040 w323852,1,1,0,0,0
876,w220579 w177420 w244717 w391470 w382355 w34893 w6564 w104397 w221983 w311583 w380494 w304150 w86601 w20297 w15393 w207614 w34893 w152575 w20297,1,0,0,0,1
877,w157401 w229673 w256553 w97300 w286461 w34893 w297838 w500457 w197783 w193800 w1867 w120979 w217871 w183833 w173688 w347760 w91800 w314686,0,1,1,0,0
878,w371004 w27013 w30571 w144920 w172251 w209530 w121255 w193800 w342007 w370005 w217871 w114650 w101837 w331534 w71240,1,0,0,0,0
879,w373517 w350483 w37419 w162965 w286461 w395130 w165609 w69002 w364496 w362009 w311583 w130324 w6691 w29514 w232277 w123298 w500314,1,0,1,0,0
880,w256897 w500001 w128292 w253354 w102910 w374393 w20297 w261113 w93366 w150422 w317619 w137817 w36882 w366481 w166767 w198149 w1867 w120979 w34893 w339993 w202746 w250138,0,1,0,1,0
881,w194870 w256905 w66217 w207614 w172013 w169548 w195815 w256553 w37419 w218713 w286461 w89538 w315436 w173688 w85858 w197783 w111248 w115549 w213509 w203493 w120502 w188324 w314686 w279289 w378979 w335583 w66217 w194870 w189105 w384336 w236835,0,0,1,0,0
882,w237465 w125056 w217871 w230090 w286461 w34893 w89538 w293013 w141311 w221983 w311583 w34893 w371438 w203431 w553 w336335,1,0,0,0,1
883,w34893 w374393 w83112 w286461 w93366 w395130 w165609 w317619 w137817 w352928 w197783 w47586 w33992 w311583 w342465 w47586 w71240 w395855 w218713 w243012 w10271,1,1,0,0,0
884,w349239 w280823 w116919 w221983 w356796 w326106 w34893 w217578 w186076 w337250 w349078 w173688 w399554 w380494 w221983,0,0,0,0,1
885,w66980 w169256 w110776 w24656 w500030 w221983 w248538 w246106 w250138 w237465 w256553 w243012 w194870 w115114 w186457 w107942,0,0,0,1,1
886,w237465 w167111 w189406 w173430 w255783 w34893 w171137 w280823 w221983 w59496 w34893 w189307 w352013 w144920 w187552 w202951 w395130 w165609 w92187,0,0,1,0,1
887,w377964 w34893 w376672 w85858 w69002 w241910 w48576 w34893 w214801 w22890 w115724 w1867 w120979 w66980 w393975 w358149 w142470 w173688 w85858 w68021 w380494 w241910,0,1,1,0,0
888,w173317 w39222 w207614 w553 w7718 w49235 w178244 w325608 w66980 w392147 w322219 w245476 w52265 w217871 w30555 w296675 w207614 w34893 w113598 w338587 w267311 w186076 w222433 w34893 w341569 w310983 w500394 w145577 w162756 w342007 w311583 w34893 w61358 w29840 w256214 w396402 w1867 w120979,1,1,1,0,0
889,w254516 w169896 w373432 w94172 w185078 w62255 w66980 w33992 w194870 w308610 w165492 w86601 w221983 w287527 w197783 w193800 w36882,0,1,0,0,1
890,w389214 w181937 w221983 w239332 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w247655 w204698 w34893 w253845 w20297 w204762 w150363 w286596 w36882,0,1,0,0,1
891,w377964 w137669 w289292 w193067 w311583 w34893 w385681 w272693 w393975 w358149 w98699 w333024 w241910,0,0,1,0,0
892,w195317 w256553 w70995 w186457 w59869 w286461 w34893 w223408 w121255 w193800 w61795 w26791 w63426 w115549 w213509 w217871 w194638 w553 w75397,1,0,1,0,0
893,w194870 w390708 w272605 w70969 w4545 w34893 w374708 w225739 w254516 w187397 w374393 w132739 w368487 w12685,0,0,1,0,0
894,w195317 w205904 w194870 w500052 w158353 w286461 w356087 w200785 w305202 w332345 w360424 w319897 w197783 w143460,0,0,1,0,0
895,w256826 w294195 w34893 w751 w66217 w188324 w47586 w33992 w7718 w134434 w162196 w39222 w121255 w241910,0,1,1,0,0
896,w364852 w84933 w152440 w133512 w327517 w311583 w26335 w142266 w331534 w121255 w193800 w120979 w270233 w239332 w239332 w264542 w245977 w101837 w162756 w133070 w314686,0,1,1,0,0
897,w279289 w395855 w286461 w308610 w111248 w204762 w101681 w272124 w361483 w358299 w48188 w217871 w111248 w299657 w51673 w33992,0,1,1,0,0
898,w194870 w83749 w37419 w218713 w286461 w93366 w230346 w97740 w173915 w33992 w311859 w114673 w68021 w69002 w332548 w241910,0,1,1,0,0
899,w34893 w118125 w94172 w320917 w133157 w323852 w389481 w34893 w388541 w86449 w207614 w51947 w119705 w159413 w59496 w173430 w121255 w197783,0,1,1,0,0
900,w66980 w75959 w380494 w500021 w189113 w500044 w500411 w286596 w276473 w12685 w237465 w218713 w243012 w194870 w115114 w186457 w107942,0,1,1,0,0
901,w371473 w227401 w66980 w213553 w12410 w300401 w85858 w376233 w221983 w305137 w8052 w39218 w217871 w8992 w186648 w369717 w205991 w33992,0,1,0,0,1
902,w155034 w256553 w165251 w221983 w143460 w186076 w240587 w217871 w207614 w71392 w24432 w22890 w197783 w240587 w148781,0,0,1,0,1
903,w279289 w378979 w389319 w186076 w392173 w277040 w239430 w259930 w233042 w311583 w302106 w215985 w500108 w218102 w193800 w206393 w15393,1,0,1,0,0
904,w254516 w136665 w500004 w277040 w365489 w221983 w207614 w255050 w254429 w233042 w311583 w358077 w386524 w217871 w334392 w19558 w218049 w323848,0,1,0,0,1
905,w119784 w194870 w125704 w31180 w131051 w126729 w195317 w53573 w253354 w186076 w41128 w373517 w294269 w78494 w238644 w174897 w240625 w34893 w204762 w80179 w90875 w361483 w105773 w194870 w279541 w261801 w311583 w373517 w314861 w39218 w47554 w314686,0,0,1,0,0
906,w102200 w381413 w186076 w194870 w390515 w286461 w49235 w206393 w15393 w217871 w234583 w93366 w45765 w93366 w87179 w347032 w204762 w101681 w272124 w361483 w358299 w48188,1,0,1,0,0
907,w237465 w102200 w186076 w306817 w34893 w39218 w277040 w239430 w109710 w380494 w280823 w221983,0,0,0,0,1
908,w373517 w350483 w37419 w358253 w286461 w292723 w281031 w286596 w276473 w111248 w382070 w12685 w34893 w173688 w85858 w335793 w390708 w241910 w89538,0,0,1,0,0
909,w256897 w500001 w128292 w253354 w102910 w374393 w20297 w261113 w399365 w161756 w500130 w171593 w71240 w34893 w373432 w323852,1,1,0,0,0
910,w237465 w125056 w67524 w217871 w230090 w34893 w89538 w76913 w150404 w221983 w311583 w500602 w219120 w280823 w221983,0,0,0,0,1
911,w151648 w93366 w7718 w346100 w90685 w314686 w48576 w309353 w399113 w204762 w150363 w381605 w264611 w209018 w177163 w342007 w26791 w256897 w168417 w366647,1,0,1,0,0
912,w197145 w147936 w171593 w156065 w162756 w342007 w111248 w311583 w293859 w241910 w343753 w225739 w34893 w382355 w374393 w265585,1,0,1,0,0
913,w127737 w34893 w216543 w47586 w337551 w75397 w217871 w7718 w201364 w22890 w311859 w194870 w192814 w173688 w347760 w272693 w12685,1,1,1,0,0
914,w195317 w127737 w42402 w193306 w500005 w85858 w259930 w111248 w386149 w304300 w15393 w217871 w141432 w194870 w331946 w60036 w358693 w393660 w206393 w15393,1,0,1,0,0
915,w325666 w256553 w61795 w342153 w90685 w66980 w254516 w240313 w257531 w164005 w105918 w255783 w173430 w221983 w311583 w356634 w234583,0,0,0,0,1
916,w374768 w194870 w13033 w193067 w217871 w267182 w335181 w138132 w75397 w272605 w286596 w314686,1,0,1,0,0
917,w71958 w333024 w70856 w250138 w71369 w207614 w20434 w35857 w217871 w279437 w20894 w285689 w47586 w323852,0,1,0,1,0
918,w237465 w53495 w306061 w372126 w47982 w66980 w189406 w71392 w217871 w26335 w399113 w376233 w250138 w34893 w173688 w85858 w188324 w221983 w105773 w318673 w45021 w380347 w201668,0,0,0,1,1
919,w500042 w358562 w81698 w194870 w221366 w26509 w66980 w261297 w321998 w334392 w290610 w221983 w376672 w399554 w241910,0,0,1,0,1
920,w112319 w66980 w167930 w260687 w195815 w500107 w39222 w207614 w194870 w316201 w20297 w87218 w236352 w82341 w374393 w34893 w382662 w111248 w193306 w288053 w250138 w48576 w34893 w500172 w86171 w241910,0,0,1,1,0
921,w217871 w198315 w254516 w277040 w365489 w85858 w234583 w376233 w221983 w239332 w56311 w34893 w81629 w345945 w155657 w286596 w362009 w311583 w320917 w12622,0,0,1,0,1
922,w256897 w128292 w253354 w254516 w102910 w374393 w20297 w261113 w111248 w293013 w181937 w22890 w280823 w221983 w217871 w291648 w342007,1,0,0,0,1
923,w29880 w215152 w84933 w30365 w63426 w30219 w12685 w270233 w177420 w41327 w151648 w155034 w152735 w279541 w334524 w217871 w279522 w43233 w186076 w399290 w279437 w22966 w329599 w368487 w24656 w314686,0,0,1,0,0
924,w58536 w182664 w317736 w387063 w225898 w251288 w374393 w305202 w36882 w204762 w101681 w66980 w373517 w500070 w217871 w195317 w95358 w186076 w39222 w381413 w186076 w185000 w19054 w204762 w150363 w234517 w262851 w500009,1,1,0,0,0
925,w247655 w292000 w254429 w342153 w194870 w141327 w161948 w66980 w34893 w231526 w388086 w268930 w111248 w39799 w384021 w33992 w217871 w121255 w193800 w319927 w120979 w217871 w254429 w39294 w225739 w172013,0,1,0,0,0
926,w195317 w356690 w185000 w194870 w300670 w156065 w202951 w395130 w165609 w197783 w311583 w215796 w276473 w337551 w133070 w241910 w204121 w390708,0,0,1,0,0
927,w142023 w356690 w186076 w373517 w6691 w275199 w374393 w286461 w338587 w106085 w33841 w361596 w197783 w193800 w118125 w120979 w186076 w5713 w195317 w356690 w186076 w286461 w282167 w296947 w7667 w15393,1,1,0,0,0
928,w373517 w500078 w20297 w360699 w39218 w70597 w317814 w22890 w1867 w120979 w217871 w89538 w40795 w331534 w111939,1,1,0,0,0
929,w105773 w153315 w36882 w76084 w186076 w194870 w320490 w333968 w92792 w241910 w194870 w74442 w365738 w126729 w305814 w399845 w34893 w182976 w394873 w500253 w500123 w225648 w75404 w193067,0,1,1,0,0
930,w194000 w382355 w354661 w22890 w173688 w347760 w276473 w385444 w314686 w109047 w155034 w311583 w34893 w174229 w239430 w385681 w119716 w70969 w207614 w34893 w751 w20297 w64232 w92493 w218102 w332345,0,0,1,0,0
931,w282945 w66980 w165326 w305137 w134152 w8992 w147936 w234583 w321998 w553 w111939 w256905 w158103 w247655 w270233 w398645 w381413 w194870 w358149 w189113 w500044 w500411 w286596 w276473 w12685 w244632 w217871 w187972 w240587 w379800,1,0,1,0,0
932,w159784 w204762 w80179 w90875 w134784 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w247655 w204698 w34893 w253845 w96414 w193306 w360424 w280823 w221983,1,0,0,0,1
933,w46640 w314686 w66980 w46909 w223408 w311583 w286596 w120979 w48576 w276703 w115549 w213509 w197783 w47586 w500266 w165492 w33992,0,1,1,0,0
934,w93366 w194870 w393987 w39222 w174897 w195317 w271715 w286461 w82341 w336139 w198149 w33992 w245760 w300365 w198315 w109047 w500154 w374393 w111248 w332204 w248822 w80179 w36882 w322219 w195317 w357832 w186076 w66980 w194870,0,1,1,0,0
935,w230409 w33852 w369689 w186076 w377961 w217871 w286596 w62255 w338476 w136181 w268548 w26335 w44496 w75409 w342007 w270233 w223897 w19283 w260920 w34893 w81461 w105773 w375163 w71220 w217871 w327774 w90685 w382355 w374393 w10689 w139689 w232774 w45374 w15393,1,0,0,0,0
936,w279289 w395855 w286461 w308610 w111248 w111248 w302064 w43656 w384021 w111939 w217871 w6645 w241910 w369266 w62255,1,0,1,0,0
937,w155918 w270091 w84391 w500031 w285847 w66980 w84933 w500032 w127737 w194870 w500033 w113842 w193800 w58038 w181937 w250138 w223408 w282136 w314231 w105773 w194130 w309486 w63426 w500672 w133837 w22890 w336335,1,0,0,1,0
938,w279522 w352852 w277627 w77842 w194870 w293558 w53573 w253354 w281031 w194870 w371196 w182664 w335583 w218713 w286461 w89538 w171137 w68396 w115724 w138132 w325608 w61795 w26791 w63426 w256214 w384021 w75397,1,0,1,0,0
939,w382355 w254516 w173430 w221983 w311583 w98699 w390708 w311583 w308610 w378116 w234517 w333652 w197783 w193800 w36882 w74022 w218049 w135431 w359330 w1867 w120979,0,1,0,0,1
940,w256897 w333652 w138132 w71240 w20297 w317736 w146845 w207614 w270233 w40082 w34893 w392147 w358149 w267098 w276473 w263923 w241910 w186076 w399290 w52572 w20297 w253354 w117203 w195698 w342007,1,0,1,0,0
941,w256553 w286461 w34893 w7718 w373782 w70673 w342007 w289496 w197783 w193800 w36882,1,1,0,0,0
942,w194870 w393987 w39222 w174897 w195317 w271715 w286461 w82341 w89538 w70673 w241910 w275199 w111248 w276703 w384027 w118355 w322224 w70969 w322219 w195317 w357832 w66980 w194870 w189105,0,0,1,0,0
943,w195317 w102200 w381413 w311583 w173688 w85858 w273956 w70969 w105773 w238644 w326377 w232128 w17904 w26791 w34893 w122531 w111248 w140997 w225739 w12685 w399365 w161756 w342344 w27975 w236919 w314686,0,0,1,0,0
944,w194870 w83749 w256553 w37419 w218713 w204762 w150363 w272605 w342007 w223408 w394246 w286596 w276473 w322224 w15393,1,0,0,0,0
945,w318673 w361433 w90685 w111248 w276473 w188324 w250138 w338587 w295346 w263923 w314686 w500433 w228759 w99802,0,0,1,1,0
946,w119784 w194870 w125704 w31180 w131051 w126729 w269012 w90685 w195317 w253354 w186076 w41128 w373517 w294269 w78494 w238644 w174897 w240625 w34893 w138576 w313133 w326248 w105854 w500183 w105773 w194870 w279541 w261801 w253067 w311583 w373517 w223408 w293013 w15393,1,0,0,0,0
947,w230409 w33852 w109269 w369689 w186076 w377961 w217871 w286596 w62255 w204762 w500316 w305202 w296780 w299289 w36882 w270233 w223897 w19283 w260920 w34893 w81461 w105773 w375163 w71220 w327774 w90685 w34893 w382355 w374393 w267845 w234583 w198528 w116515 w321998 w323852,1,1,0,0,0
948,w186457 w373517 w294269 w209913 w24292 w66980 w224831 w195317 w34893 w111248 w141635 w29840 w206393 w15393 w312941 w285689 w47586 w136665 w234583 w138132 w33992,1,1,0,0,0
949,w247655 w270233 w261113 w18470 w337250 w366000 w378735 w500012 w306830 w200253 w263923 w173430 w368487 w314686 w292000 w500013 w48776 w314686,0,0,1,0,0
950,w194870 w122953 w256905 w66217 w207614 w34893 w56481 w37419 w218713 w286461 w111248 w388086 w268930 w181937 w337551 w112474 w221983 w311583 w34893 w49168 w393660 w241910 w186076 w42634 w66980 w292769,0,0,1,0,1
951,w288320 w342007 w311583 w173971 w261297 w366139 w314686 w217871 w343753 w225739 w34893 w374393 w265585,1,0,1,0,0
952,w80884 w385278 w34893 w121255 w42500 w186076 w327774 w381413 w34893 w139354 w94172 w116749 w289292 w369717 w250138 w186076 w39222 w311583 w87179 w10065 w193800 w234583 w305410 w70856 w33992,0,1,0,1,0
953,w279289 w378979 w41024 w389319 w392173 w141497 w63426 w242257 w314686 w233042 w311583 w302106 w215985 w6645 w241910 w369266 w62255,0,0,1,0,0
954,w155918 w270091 w84391 w105773 w500031 w285847 w66980 w500032 w127737 w194870 w500033 w369717 w133157 w197783 w47586 w356891 w250138 w230409 w282136 w314231 w105773 w194130 w309486 w175602 w115724 w500745 w336335,1,0,0,1,0
955,w229673 w256553 w97300 w286461 w34893 w320917 w277040 w365489 w246106 w249337 w250138 w217871 w336139 w198149 w333968 w394925 w156907 w171593 w36882,0,1,0,1,0
956,w135270 w217871 w254516 w204762 w150363 w381605 w264611 w209018 w177163 w342007 w239332 w56311 w34893 w81629 w345945 w155657 w153315 w374577,1,0,1,0,0
